DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEMAND_[MW],AUSTRIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AUSTRIA_DEFICIT(-)_SURPLUS(+)_[MW],BELGIUM_DEMAND_[MW],BELGIUM_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BELGIUM_DEFICIT(-)_SURPLUS(+)_[MW],DENMARK_DEMAND_[MW],DENMARK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DENMARK_DEFICIT(-)_SURPLUS(+)_[MW],FRANCE_DEMAND_[MW],FRANCE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FRANCE_DEFICIT(-)_SURPLUS(+)_[MW],GERMANY_DEMAND_[MW],GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW],GERMANY_DEFICIT(-)_SURPLUS(+)_[MW],NETHERLANDS_DEMAND_[MW],NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NETHERLANDS_DEFICIT(-)_SURPLUS(+)_[MW],SLOVENIA_DEMAND_[MW],SLOVENIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SLOVENIA_DEFICIT(-)_SURPLUS(+)_[MW],SWITZERLAND_DEMAND_[MW],SWITZERLAND_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SWITZERLAND_DEFICIT(-)_SURPLUS(+)_[MW],CZECH_REPUBLIC_DEMAND_[MW],CZECH_REPUBLIC_SETTLEMENTCAPACITY_PRICE_[EUR/MW],CZECH_REPUBLIC_DEFICIT(-)_SURPLUS(+)_[MW],hour,datetime
2024-03-19,2024-03-19,FCR,1,NEGPOS_04_08,20.8,72,20.8,2,93,91.88,-65,25,20.8,-23,486,3.04,145,564,20.8,94,110,20.8,-64,14,20.8,-14,62,20.8,-28,77,20.8,-47,4,2024-03-19 04:00:00
2024-03-19,2024-03-19,FCR,1,NEGPOS_08_12,28.76,72,28.76,16,93,91.88,-65,25,28.76,-23,486,3.16,145,564,28.76,44,110,28.76,-64,14,28.76,-14,62,28.76,8,77,28.76,-47,8,2024-03-19 08:00:00
2024-03-19,2024-03-19,FCR,1,NEGPOS_12_16,30,72,30,16,93,91.88,-65,25,30,-22,486,3.04,145,564,30,48,110,30,-67,14,30,-14,62,30,6,77,30,-47,12,2024-03-19 12:00:00
2024-03-19,2024-03-19,FCR,1,NEGPOS_16_20,39.56,72,39.56,5,93,91.88,-65,25,39.56,-23,486,3.08,145,564,39.56,50,110,39.56,-61,14,39.56,-14,62,39.56,8,77,39.56,-37,16,2024-03-19 16:00:00
2024-03-19,2024-03-19,FCR,1,NEGPOS_20_24,21,72,21,2,93,91.88,-65,25,21,-24,486,2.9,145,564,21,85,110,21,-67,14,21,-14,62,21,-15,77,21,-47,20,2024-03-19 20:00:00
2024-03-20,2024-03-20,FCR,1,NEGPOS_00_04,21,72,21,57,93,91.88,-65,25,21,-23,486,3.36,145,564,21,40,110,21,-56,14,21,-14,62,21,-33,77,43.6,-51,0,2024-03-20 00:00:00
2024-03-20,2024-03-20,FCR,1,NEGPOS_04_08,23,72,23,0,93,100,-65,25,23,-23,486,3.64,145,564,23,95,110,23,-64,14,23,-14,62,23,-23,77,43.6,-51,4,2024-03-20 04:00:00
2024-03-20,2024-03-20,FCR,1,NEGPOS_08_12,31.12,72,31.12,0,93,100,-65,25,31.12,-22,486,3.56,145,564,31.12,74,110,31.12,-64,14,31.12,-14,62,31.12,-3,77,43.6,-51,8,2024-03-20 08:00:00
2024-03-20,2024-03-20,FCR,1,NEGPOS_12_16,34.7,72,34.7,26,93,91.88,-65,25,34.7,-22,486,11,145,564,34.7,30,110,34.7,-69,14,34.7,-13,62,34.7,19,77,43.6,-51,12,2024-03-20 12:00:00
2024-03-20,2024-03-20,FCR,1,NEGPOS_16_20,55.6,72,55.6,19,93,75.65,-65,25,55.6,-22,486,3.2,145,564,55.6,74,110,55.6,-69,14,55.6,-14,62,55.6,-17,77,55.6,-51,16,2024-03-20 16:00:00
2024-03-20,2024-03-20,FCR,1,NEGPOS_20_24,22.69,72,22.69,0,93,71.56,-65,25,22.69,-24,486,2.92,145,564,22.69,99,110,22.69,-77,14,22.69,-14,62,22.69,-13,77,43.6,-51,20,2024-03-20 20:00:00
2024-03-21,2024-03-21,FCR,1,NEGPOS_00_04,20.45,72,20.45,45,93,63.04,-65,25,20.45,-23,486,3.08,145,564,20.45,41,110,20.45,-56,14,20.45,-14,62,20.45,-28,77,20.45,-45,0,2024-03-21 00:00:00
2024-03-21,2024-03-21,FCR,1,NEGPOS_04_08,24,72,24,4,93,71.88,-65,25,24,-23,486,3.08,145,564,24,93,110,24,-68,14,24,-14,62,24,-27,77,24,-45,4,2024-03-21 04:00:00
2024-03-21,2024-03-21,FCR,1,NEGPOS_08_12,35.75,72,35.75,14,93,71.88,-65,25,35.75,-22,486,3.36,145,564,35.75,44,110,35.75,-58,14,35.75,-14,62,35.75,1,77,35.75,-45,8,2024-03-21 08:00:00
2024-03-21,2024-03-21,FCR,1,NEGPOS_12_16,34.1,72,34.1,37,93,71.88,-65,25,34.1,-22,486,3.84,145,564,34.1,33,110,34.1,-43,14,34.1,-12,62,34.1,-28,77,34.1,-45,12,2024-03-21 12:00:00
2024-03-21,2024-03-21,FCR,1,NEGPOS_16_20,52,72,52,8,93,82.09,-65,25,52,-23,486,3.2,145,564,52,44,110,52,-53,14,52,-14,62,52,-17,77,52,-25,16,2024-03-21 16:00:00
2024-03-21,2024-03-21,FCR,1,NEGPOS_20_24,24.1,72,24.1,11,93,72.32,-65,25,24.1,-24,486,2.98,145,564,24.1,67,110,24.1,-61,14,24.1,-14,62,24.1,-14,77,24.1,-45,20,2024-03-21 20:00:00
2024-03-22,2024-03-22,FCR,1,NEGPOS_00_04,20.06,72,20.06,18,93,84.04,-65,25,20.06,-24,486,3.56,145,564,20.06,71,110,20.06,-52,14,20.06,-14,62,20.06,-30,77,20.06,-49,0,2024-03-22 00:00:00
2024-03-22,2024-03-22,FCR,1,NEGPOS_04_08,27.06,72,27.06,17,93,83.4,-65,25,27.06,-23,486,3.6,145,564,27.06,65,110,27.06,-52,14,27.06,-14,62,27.06,-24,77,27.06,-49,4,2024-03-22 04:00:00
2024-03-22,2024-03-22,FCR,1,NEGPOS_08_12,36.33,72,36.33,26,93,83.4,-65,25,36.33,-23,486,3.2,145,564,36.33,52,110,36.33,-64,14,36.33,-14,62,36.33,-8,77,36.33,-49,8,2024-03-22 08:00:00
2024-03-22,2024-03-22,FCR,1,NEGPOS_12_16,32.07,72,32.07,11,93,83.76,-65,25,32.07,-22,486,3.28,145,564,32.07,72,110,32.07,-52,14,32.07,-11,62,32.07,-29,77,32.07,-49,12,2024-03-22 12:00:00
2024-03-22,2024-03-22,FCR,1,NEGPOS_16_20,51,72,51,26,93,84.4,-65,25,51,-21,486,2.98,145,564,51,-9,110,51,-64,14,51,-14,62,51,36,77,51,-34,16,2024-03-22 16:00:00
2024-03-22,2024-03-22,FCR,1,NEGPOS_20_24,24.9,72,24.9,12,93,84.8,-65,25,24.9,-24,486,2.96,145,564,24.9,76,110,24.9,-64,14,24.9,-14,62,24.9,-17,77,24.9,-49,20,2024-03-22 20:00:00
2024-03-23,2024-03-23,FCR,1,NEGPOS_00_04,20.33,72,20.33,0,93,133.24,-65,25,20.33,-24,486,2.94,145,564,20.33,89,110,20.33,-52,14,20.33,-14,62,20.33,-33,77,20.33,-46,0,2024-03-23 00:00:00
2024-03-23,2024-03-23,FCR,1,NEGPOS_04_08,26,72,26,0,93,133.24,-65,25,26,-23,486,3.52,145,564,26,85,110,26,-52,14,26,-14,62,26,-30,77,26,-46,4,2024-03-23 04:00:00
2024-03-23,2024-03-23,FCR,1,NEGPOS_08_12,44.8,72,44.8,2,93,133.24,-65,25,44.8,-20,486,3.08,145,564,44.8,52,110,44.8,-46,14,44.8,-14,62,44.8,-23,77,44.8,-31,8,2024-03-23 08:00:00
2024-03-23,2024-03-23,FCR,1,NEGPOS_12_16,51.6,72,51.6,-3,93,133.24,-65,25,51.6,-20,486,3.2,145,564,51.6,45,110,51.6,-30,14,51.6,-14,62,51.6,-27,77,51.6,-31,12,2024-03-23 12:00:00
2024-03-23,2024-03-23,FCR,1,NEGPOS_16_20,56.22,72,56.22,47,93,133.24,-65,25,56.22,-21,486,2.98,145,564,56.22,-38,110,56.22,-37,14,56.22,-14,62,56.22,32,77,56.22,-46,16,2024-03-23 16:00:00
2024-03-23,2024-03-23,FCR,1,NEGPOS_20_24,35,72,35,10,93,133.24,-65,25,35,-23,486,3.2,145,564,35,47,110,35,-52,14,35,-11,62,35,-20,77,35,-31,20,2024-03-23 20:00:00
2024-03-24,2024-03-24,FCR,1,NEGPOS_00_04,34.59,72,34.59,7,93,138.4,-65,25,34.59,-22,486,2.96,145,564,34.59,51,110,34.59,-28,14,34.59,-14,62,34.59,-28,77,34.59,-46,0,2024-03-24 00:00:00
2024-03-24,2024-03-24,FCR,1,NEGPOS_04_08,39.5,72,39.5,17,93,142.28,-65,25,39.5,-22,486,3.08,145,564,39.5,50,110,39.5,-39,14,39.5,-14,62,39.5,-26,77,39.5,-46,4,2024-03-24 04:00:00
2024-03-24,2024-03-24,FCR,1,NEGPOS_08_12,70.73,72,70.73,39,93,144.76,-65,25,70.73,-19,486,3.04,145,564,70.73,11,110,70.73,-26,14,70.73,-14,62,70.73,-25,77,70.73,-46,8,2024-03-24 08:00:00
2024-03-24,2024-03-24,FCR,1,NEGPOS_12_16,91.61,72,91.61,34,93,146,-65,25,91.61,-19,486,3.24,145,564,91.61,11,110,91.61,-21,14,91.61,-14,62,91.61,-25,77,91.61,-46,12,2024-03-24 12:00:00
2024-03-24,2024-03-24,FCR,1,NEGPOS_16_20,70.56,72,70.56,34,93,146,-65,25,70.56,-22,486,2.96,145,564,70.56,14,110,70.56,-39,14,70.56,-14,62,70.56,-7,77,70.56,-46,16,2024-03-24 16:00:00
2024-03-24,2024-03-24,FCR,1,NEGPOS_20_24,32,72,32,2,93,148.12,-65,25,32,-23,486,3.08,145,564,32,86,110,32,-61,14,32,-14,62,32,-24,77,32,-46,20,2024-03-24 20:00:00
2024-03-25,2024-03-25,FCR,1,NEGPOS_00_04,39.36,72,39.36,12,93,97.24,-65,25,39.36,-22,486,2.98,145,564,39.36,25,110,39.36,-42,14,39.36,-13,62,39.36,-9,77,39.36,-31,0,2024-03-25 00:00:00
2024-03-25,2024-03-25,FCR,1,NEGPOS_04_08,40.58,72,40.58,4,93,98.04,-65,25,40.58,-22,486,3.04,145,564,40.58,57,110,40.58,-53,14,40.58,-14,62,40.58,-21,77,40.58,-31,4,2024-03-25 04:00:00
2024-03-25,2024-03-25,FCR,1,NEGPOS_08_12,43.46,72,43.46,10,93,98.84,-65,25,43.46,-22,486,3.08,145,564,43.46,42,110,43.46,-62,14,43.46,-14,62,43.46,-1,77,43.46,-31,8,2024-03-25 08:00:00
2024-03-25,2024-03-25,FCR,1,NEGPOS_12_16,36,72,36,13,93,99.12,-65,25,36,-22,486,11,145,564,36,37,110,36,-54,14,36,-14,62,36,-9,77,36,-31,12,2024-03-25 12:00:00
2024-03-25,2024-03-25,FCR,1,NEGPOS_16_20,64.09,72,64.09,21,93,100.04,-65,25,64.09,-22,486,3,145,564,64.09,34,110,64.09,-53,14,64.09,-14,62,64.09,-15,77,64.09,-31,16,2024-03-25 16:00:00
2024-03-25,2024-03-25,FCR,1,NEGPOS_20_24,30.93,72,30.93,8,93,99.92,-65,25,30.93,-23,486,3.08,145,564,30.93,66,110,30.93,-62,14,30.93,-14,62,30.93,-22,77,30.93,-33,20,2024-03-25 20:00:00
2024-03-26,2024-03-26,FCR,1,NEGPOS_00_04,35.45,72,35.45,33,93,102.56,-65,25,35.45,-22,486,3.52,145,564,35.45,24,110,35.45,-46,14,35.45,-13,62,35.45,-28,77,35.45,-28,0,2024-03-26 00:00:00
2024-03-26,2024-03-26,FCR,1,NEGPOS_04_08,35.75,72,35.75,36,93,103.64,-65,25,35.75,-22,486,3.12,145,564,35.75,40,110,35.75,-57,14,35.75,-14,62,35.75,-21,77,35.75,-42,4,2024-03-26 04:00:00
2024-03-26,2024-03-26,FCR,1,NEGPOS_08_12,58.55,72,58.55,41,93,105.4,-65,25,58.55,-21,486,3.08,145,564,58.55,21,110,58.55,-67,14,58.55,-14,62,58.55,2,77,58.55,-42,8,2024-03-26 08:00:00
2024-03-26,2024-03-26,FCR,1,NEGPOS_12_16,57.94,72,57.94,48,93,106.32,-65,25,57.94,-21,486,3.28,145,564,57.94,25,110,57.94,-67,14,57.94,-14,62,57.94,-23,77,57.94,-28,12,2024-03-26 12:00:00
2024-03-26,2024-03-26,FCR,1,NEGPOS_16_20,54,72,54,48,93,107.48,-65,25,54,-22,486,2.92,145,564,54,5,110,54,-67,14,54,-14,62,54,12,77,54,-42,16,2024-03-26 16:00:00
2024-03-26,2024-03-26,FCR,1,NEGPOS_20_24,29.93,72,29.93,37,93,109.2,-65,25,29.93,-24,486,2.94,145,564,29.93,16,110,29.93,-63,14,29.93,-14,62,29.93,-2,77,29.93,-30,20,2024-03-26 20:00:00
2024-03-27,2024-03-27,FCR,1,NEGPOS_00_04,30.21,72,30.21,25,93,100.24,-65,25,30.21,-22,486,3,145,564,30.21,53,110,30.21,-55,14,30.21,-14,62,30.21,-20,77,30.21,-47,0,2024-03-27 00:00:00
2024-03-27,2024-03-27,FCR,1,NEGPOS_04_08,33.25,72,33.25,11,93,101.6,-65,25,33.25,-22,486,3,145,564,33.25,62,110,33.25,-55,14,33.25,-14,62,33.25,-15,77,33.25,-47,4,2024-03-27 04:00:00
2024-03-27,2024-03-27,FCR,1,NEGPOS_08_12,54.04,72,54.04,36,93,102.72,-65,25,54.04,-21,486,3.48,145,564,54.04,22,110,54.04,-62,14,54.04,-14,62,54.04,6,77,54.04,-47,8,2024-03-27 08:00:00
2024-03-27,2024-03-27,FCR,1,NEGPOS_12_16,56,72,56,42,93,103.88,-65,25,56,-21,486,3.08,145,564,56,19,110,56,-55,14,56,-11,62,56,-7,77,56,-47,12,2024-03-27 12:00:00
2024-03-27,2024-03-27,FCR,1,NEGPOS_16_20,55.6,72,55.6,34,93,104,-65,25,55.6,-22,486,2.92,145,564,55.6,14,110,55.6,-55,14,55.6,-14,62,55.6,10,77,55.6,-47,16,2024-03-27 16:00:00
2024-03-27,2024-03-27,FCR,1,NEGPOS_20_24,31.92,72,31.92,26,93,103.92,-65,25,31.92,-23,486,3.32,145,564,31.92,67,110,31.92,-62,14,31.92,-14,62,31.92,-27,77,31.92,-47,20,2024-03-27 20:00:00
2024-03-28,2024-03-28,FCR,1,NEGPOS_00_04,28.28,72,28.28,21,93,148.76,-65,25,28.28,-23,486,3.84,145,564,28.28,67,110,28.28,-53,14,28.28,-14,62,28.28,-31,77,28.28,-47,0,2024-03-28 00:00:00
2024-03-28,2024-03-28,FCR,1,NEGPOS_04_08,29.15,72,29.15,6,93,149.92,-65,25,29.15,-23,486,3.28,145,564,29.15,81,110,29.15,-53,14,29.15,-14,62,29.15,-30,77,29.15,-47,4,2024-03-28 04:00:00
2024-03-28,2024-03-28,FCR,1,NEGPOS_08_12,48.12,72,48.12,26,93,151.44,-65,25,48.12,-21,486,3.28,145,564,48.12,14,110,48.12,-62,14,48.12,-14,62,48.12,24,77,48.12,-47,8,2024-03-28 08:00:00
2024-03-28,2024-03-28,FCR,1,NEGPOS_12_16,72.78,72,72.78,36,93,155.92,-65,25,72.78,-21,486,3.12,145,564,72.78,23,110,72.78,-47,14,72.78,-14,62,72.78,-10,77,72.78,-47,12,2024-03-28 12:00:00
2024-03-28,2024-03-28,FCR,1,NEGPOS_16_20,52,72,52,44,93,158.76,-65,25,52,-22,486,3,145,564,52,-12,110,52,-53,14,52,-14,62,52,24,77,52,-47,16,2024-03-28 16:00:00
2024-03-28,2024-03-28,FCR,1,NEGPOS_20_24,29.45,72,29.45,11,93,159.52,-65,25,29.45,-24,486,3.08,145,564,29.45,84,110,29.45,-62,14,29.45,-14,62,29.45,-28,77,29.45,-47,20,2024-03-28 20:00:00
2024-03-29,2024-03-29,FCR,1,NEGPOS_00_04,28,72,28,11,93,162.6,-65,25,28,-23,486,2.92,145,564,28,78,110,28,-52,14,28,-14,62,28,-32,77,28,-48,0,2024-03-29 00:00:00
2024-03-29,2024-03-29,FCR,1,NEGPOS_04_08,31.68,72,31.68,1,93,162.96,-65,25,31.68,-22,486,3,145,564,31.68,86,110,31.68,-53,14,31.68,-12,62,31.68,-33,77,31.68,-47,4,2024-03-29 04:00:00
2024-03-29,2024-03-29,FCR,1,NEGPOS_08_12,63.66,72,63.66,25,93,163.92,-65,25,63.66,-19,486,2.96,145,564,63.66,47,110,63.66,-58,14,63.66,-11,62,63.66,-17,77,63.66,-47,8,2024-03-29 08:00:00
2024-03-29,2024-03-29,FCR,1,NEGPOS_12_16,88.84,72,88.84,16,93,164.12,-65,25,88.84,-19,486,2.94,145,564,88.84,41,110,88.84,-47,14,88.84,-14,62,88.84,-10,77,88.84,-47,12,2024-03-29 12:00:00
2024-03-29,2024-03-29,FCR,1,NEGPOS_16_20,53.1,72,53.1,22,93,165.12,-65,25,53.1,-22,486,2.94,145,564,53.1,33,110,53.1,-53,14,53.1,-14,62,53.1,1,77,53.1,-47,16,2024-03-29 16:00:00
2024-03-29,2024-03-29,FCR,1,NEGPOS_20_24,31.72,72,31.72,39,93,169.76,-65,25,31.72,-23,486,2.98,145,564,31.72,54,110,31.72,-62,14,31.72,-11,62,31.72,-30,77,31.72,-47,20,2024-03-29 20:00:00
2024-03-30,2024-03-30,FCR,1,NEGPOS_00_04,41.23,72,41.23,20,93,170.8,-65,25,41.23,-22,486,3,145,564,41.23,49,110,41.23,-46,14,41.23,-12,62,41.23,-22,77,48,-47,0,2024-03-30 00:00:00
2024-03-30,2024-03-30,FCR,1,NEGPOS_04_08,38.99,72,38.99,12,93,171.12,-65,25,38.99,-22,486,3.1,145,564,38.99,64,110,38.99,-58,14,38.99,-14,62,38.99,-25,77,64,-37,4,2024-03-30 04:00:00
2024-03-30,2024-03-30,FCR,1,NEGPOS_08_12,58.67,72,58.67,12,93,170.88,-65,25,58.67,-21,486,3.88,145,564,58.67,62,110,58.67,-58,14,58.67,-14,62,58.67,-14,77,88,-47,8,2024-03-30 08:00:00
2024-03-30,2024-03-30,FCR,1,NEGPOS_12_16,91.96,72,91.96,2,93,171.48,-65,25,91.96,-19,486,3.3,145,564,91.96,77,110,91.96,-52,14,91.96,-14,62,91.96,-28,77,112,-46,12,2024-03-30 12:00:00
2024-03-30,2024-03-30,FCR,1,NEGPOS_16_20,57.2,72,57.2,57,93,169.36,-65,25,57.2,-22,486,3.28,145,564,57.2,27,110,57.2,-58,14,57.2,-14,62,57.2,-17,77,118.24,-53,16,2024-03-30 16:00:00
2024-03-30,2024-03-30,FCR,1,NEGPOS_20_24,33.86,72,33.86,36,93,168.08,-65,25,33.86,-23,486,3.04,145,564,33.86,54,110,33.86,-58,14,33.86,-14,62,33.86,-22,77,118.24,-53,20,2024-03-30 20:00:00
2024-03-31,2024-03-31,FCR,1,NEGPOS_00_04,39.48,72,39.48,-30,93,131.97,-65,25,39.48,-22,486,2.12,145,564,39.48,105,110,39.48,-52,14,39.48,-12,62,39.48,-32,77,73.32,-37,0,2024-03-31 00:00:00
2024-03-31,2024-03-31,FCR,1,NEGPOS_04_08,36.63,72,36.63,2,93,176.24,-65,25,36.63,-22,486,3.28,145,564,36.63,84,110,36.63,-52,14,36.63,-12,62,36.63,-33,77,97.76,-47,4,2024-03-31 04:00:00
2024-03-31,2024-03-31,FCR,1,NEGPOS_08_12,63.72,72,63.72,1,93,176.28,-65,25,63.72,-22,486,3.08,145,564,63.72,85,110,63.72,-52,14,63.72,-14,62,63.72,-31,77,97.76,-47,8,2024-03-31 08:00:00
2024-03-31,2024-03-31,FCR,1,NEGPOS_12_16,98.84,72,98.84,1,93,176.84,-65,25,98.84,-22,486,3.04,145,564,98.84,72,110,98.84,-41,14,98.84,-14,62,98.84,-39,77,98.84,-37,12,2024-03-31 12:00:00
2024-03-31,2024-03-31,FCR,1,NEGPOS_16_20,61.95,72,61.95,32,93,178.72,-65,25,61.95,-23,486,2.92,145,564,61.95,53,110,61.95,-52,14,61.95,-14,62,61.95,-39,77,97.76,-37,16,2024-03-31 16:00:00
2024-03-31,2024-03-31,FCR,1,NEGPOS_20_24,38.34,72,38.34,27,93,179.84,-65,25,38.34,-23,486,3,145,564,38.34,48,110,38.34,-52,14,38.34,-14,62,38.34,-29,77,97.76,-37,20,2024-03-31 20:00:00
2024-04-01,2024-04-01,FCR,1,NEGPOS_00_04,45.56,72,45.56,14,93,182.64,-65,25,45.56,-22,486,3,145,564,45.56,61,110,45.56,-42,14,45.56,-12,62,45.56,-26,77,88.8,-53,0,2024-04-01 00:00:00
2024-04-01,2024-04-01,FCR,1,NEGPOS_04_08,44.92,72,44.92,9,93,182.64,-65,25,44.92,-22,486,3.2,145,564,44.92,77,110,44.92,-53,14,44.92,-12,62,44.92,-26,77,93,-53,4,2024-04-01 04:00:00
2024-04-01,2024-04-01,FCR,1,NEGPOS_08_12,78,72,78,4,93,183.24,-65,25,78,-21,486,3.2,145,564,78,77,110,78,-53,14,78,-14,62,78,-20,77,96.52,-53,8,2024-04-01 08:00:00
2024-04-01,2024-04-01,FCR,1,NEGPOS_12_16,115,72,115,4,93,183.52,-65,25,115,-21,486,3.28,145,564,115,46,110,115,-42,14,115,-8,62,115,-22,77,115,-37,12,2024-04-01 12:00:00
2024-04-01,2024-04-01,FCR,1,NEGPOS_16_20,57.78,72,57.78,40,93,183.64,-65,25,57.78,-22,486,3,145,564,57.78,39,110,57.78,-53,14,57.78,-14,62,57.78,-17,77,110,-53,16,2024-04-01 16:00:00
2024-04-01,2024-04-01,FCR,1,NEGPOS_20_24,40.32,72,40.32,20,93,184.04,-65,25,40.32,-23,486,3.2,145,564,40.32,62,110,40.32,-53,14,40.32,-14,62,40.32,-19,77,113.8,-53,20,2024-04-01 20:00:00
2024-04-02,2024-04-02,FCR,1,NEGPOS_00_04,44.24,72,44.24,14,93,176.92,-65,25,44.24,-20,486,3.16,145,564,44.24,54,110,44.24,-41,14,44.24,-11,62,44.24,-27,77,86.6,-49,0,2024-04-02 00:00:00
2024-04-02,2024-04-02,FCR,1,NEGPOS_04_08,40.1,72,40.1,9,93,180.16,-65,25,40.1,-22,486,3.44,145,564,40.1,61,110,40.1,-53,14,40.1,-11,62,40.1,-25,77,86.6,-39,4,2024-04-02 04:00:00
2024-04-02,2024-04-02,FCR,1,NEGPOS_08_12,61,72,61,27,93,179.36,-65,25,61,-19,486,6,145,564,61,45,110,61,-53,14,61,-14,62,61,-19,77,107.2,-47,8,2024-04-02 08:00:00
2024-04-02,2024-04-02,FCR,1,NEGPOS_12_16,99.53,72,99.53,26,93,180,-65,25,99.53,-19,486,26.99,145,564,99.53,15,110,99.53,-47,14,99.53,-14,62,99.53,6,77,113.8,-47,12,2024-04-02 12:00:00
2024-04-02,2024-04-02,FCR,1,NEGPOS_16_20,68.74,72,68.74,33,93,180.6,-65,25,68.74,-22,486,3.8,145,564,68.74,42,110,68.74,-53,14,68.74,-14,62,68.74,-13,77,118.76,-53,16,2024-04-02 16:00:00
2024-04-02,2024-04-02,FCR,1,NEGPOS_20_24,38.16,72,38.16,20,93,181.24,-65,25,38.16,-23,486,3.2,145,564,38.16,70,110,38.16,-52,14,38.16,-14,62,38.16,-28,77,118.76,-53,20,2024-04-02 20:00:00
2024-04-03,2024-04-03,FCR,1,NEGPOS_00_04,51.71,72,51.71,-3,93,185.84,-65,25,51.71,-22,486,5.68,145,564,51.71,79,110,51.71,-55,14,51.71,-12,62,51.71,-20,77,64,-47,0,2024-04-03 00:00:00
2024-04-03,2024-04-03,FCR,1,NEGPOS_04_08,43.54,72,43.54,-6,93,187.84,-65,25,43.54,-22,486,3.88,145,564,43.54,81,110,43.54,-56,14,43.54,-14,62,43.54,-16,77,64,-47,4,2024-04-03 04:00:00
2024-04-03,2024-04-03,FCR,1,NEGPOS_08_12,67.56,72,67.56,35,93,188.6,-65,25,67.56,-21,486,3.88,145,564,67.56,21,110,67.56,-56,14,67.56,-12,62,67.56,0,77,80,-47,8,2024-04-03 08:00:00
2024-04-03,2024-04-03,FCR,1,NEGPOS_12_16,110,72,110,34,93,191.08,-65,25,110,-21,486,3.8,145,564,110,-4,110,110,-46,14,110,-12,62,110,6,77,110,-37,12,2024-04-03 12:00:00
2024-04-03,2024-04-03,FCR,1,NEGPOS_16_20,63.5,72,63.5,36,93,193.44,-65,25,63.5,-23,486,3.96,145,564,63.5,-8,110,63.5,-56,14,63.5,-14,62,63.5,22,77,88,-37,16,2024-04-03 16:00:00
2024-04-03,2024-04-03,FCR,1,NEGPOS_20_24,39.36,72,39.36,3,93,197.04,-65,25,39.36,-23,486,3.4,145,564,39.36,75,110,39.36,-55,14,39.36,-14,62,39.36,-29,77,88,-37,20,2024-04-03 20:00:00
2024-04-04,2024-04-04,FCR,1,NEGPOS_00_04,44,72,44,9,93,193.44,-65,25,44,-23,486,3,145,564,44,57,110,44,-55,14,44,-11,62,44,-21,77,80,-36,0,2024-04-04 00:00:00
2024-04-04,2024-04-04,FCR,1,NEGPOS_04_08,44.9,72,44.9,5,93,197.04,-65,25,44.9,-22,486,3.1,145,564,44.9,63,110,44.9,-56,14,44.9,-14,62,44.9,-20,77,80,-36,4,2024-04-04 04:00:00
2024-04-04,2024-04-04,FCR,1,NEGPOS_08_12,70.44,72,70.44,39,93,198.64,-65,25,70.44,-21,486,3.76,145,564,70.44,16,110,70.44,-66,14,70.44,-14,62,70.44,12,77,80,-46,8,2024-04-04 08:00:00
2024-04-04,2024-04-04,FCR,1,NEGPOS_12_16,118.3,72,118.3,27,93,198.88,-65,25,118.3,-21,486,3.12,145,564,118.3,-35,110,118.3,-37,14,118.3,-5,62,118.3,27,77,140,-36,12,2024-04-04 12:00:00
2024-04-04,2024-04-04,FCR,1,NEGPOS_16_20,61.64,72,61.64,51,93,198.96,-65,25,61.64,-22,486,3.04,145,564,61.64,2,110,61.64,-69,14,61.64,-14,62,61.64,8,77,120,-36,16,2024-04-04 16:00:00
2024-04-04,2024-04-04,FCR,1,NEGPOS_20_24,39.36,72,39.36,33,93,199.08,-65,25,39.36,-23,486,3.16,145,564,39.36,44,110,39.36,-58,14,39.36,-14,62,39.36,-26,77,100,-36,20,2024-04-04 20:00:00
2024-04-05,2024-04-05,FCR,1,NEGPOS_00_04,38.88,72,38.88,20,93,199.08,-65,25,38.88,-23,486,2.96,145,564,38.88,67,110,38.88,-53,14,38.88,-11,62,38.88,-32,77,100,-48,0,2024-04-05 00:00:00
2024-04-05,2024-04-05,FCR,1,NEGPOS_04_08,36.72,72,36.72,28,93,200.08,-65,25,36.72,-22,486,3.1,145,564,36.72,68,110,36.72,-53,14,36.72,-14,62,36.72,-39,77,112,-48,4,2024-04-05 04:00:00
2024-04-05,2024-04-05,FCR,1,NEGPOS_08_12,51.56,72,51.56,29,93,201.88,-65,25,51.56,-22,486,3.36,145,564,51.56,60,110,51.56,-64,14,51.56,-14,62,51.56,-31,77,120,-38,8,2024-04-05 08:00:00
2024-04-05,2024-04-05,FCR,1,NEGPOS_12_16,74,72,74,40,93,203.12,-65,25,74,-19,486,3.4,145,564,74,23,110,74,-35,14,74,-11,62,74,-25,77,154.12,-53,12,2024-04-05 12:00:00
